MMWR_Week,Week_Start,Week_End,ZIP_Code,ILI_Activity_Level,RECORD_ID,ZIP_Code_Location
5,01/26/2020,02/01/2020,60605,6,2020-05-60605,POINT (-87.623449 41.867824)
5,01/26/2020,02/01/2020,60604,10,2020-05-60604,POINT (-87.629029 41.878153)
5,01/26/2020,02/01/2020,60603,10,2020-05-60603,POINT (-87.625473 41.880112)
5,01/26/2020,02/01/2020,60602,1,2020-05-60602,POINT (-87.628309 41.883136)
5,01/26/2020,02/01/2020,60601,5,2020-05-60601,POINT (-87.622844 41.886262)
4,01/19/2020,01/25/2020,60707,1,2020-04-60707,POINT (-87.808283 41.921777)
4,01/19/2020,01/25/2020,60666,1,2020-04-60666,POINT (-87.896371 41.979511)
4,01/19/2020,01/25/2020,60661,1,2020-04-60661,POINT (-87.644283 41.882786)
4,01/19/2020,01/25/2020,60660,10,2020-04-60660,POINT (-87.666362 41.991062)
4,01/19/2020,01/25/2020,60659,10,2020-04-60659,POINT (-87.703266 41.990803)
4,01/19/2020,01/25/2020,60657,10,2020-04-60657,POINT (-87.658216 41.939715)
4,01/19/2020,01/25/2020,60656,10,2020-04-60656,POINT (-87.817934 41.974566)
4,01/19/2020,01/25/2020,60655,10,2020-04-60655,POINT (-87.701434 41.696456)
4,01/19/2020,01/25/2020,60654,6,2020-04-60654,POINT (-87.636354 41.892485)
4,01/19/2020,01/25/2020,60653,10,2020-04-60653,POINT (-87.611244 41.819261)
4,01/19/2020,01/25/2020,60652,10,2020-04-60652,POINT (-87.714238 41.745398)
4,01/19/2020,01/25/2020,60651,10,2020-04-60651,POINT (-87.741017 41.901964)
4,01/19/2020,01/25/2020,60649,10,2020-04-60649,POINT (-87.571522 41.762202)
4,01/19/2020,01/25/2020,60647,10,2020-04-60647,POINT (-87.701101 41.921058)
4,01/19/2020,01/25/2020,60646,9,2020-04-60646,POINT (-87.761826 41.993931)
4,01/19/2020,01/25/2020,60645,10,2020-04-60645,POINT (-87.695049 42.008927)
4,01/19/2020,01/25/2020,60644,10,2020-04-60644,POINT (-87.756863 41.881113)
4,01/19/2020,01/25/2020,60643,10,2020-04-60643,POINT (-87.662381 41.700445)
4,01/19/2020,01/25/2020,60642,2,2020-04-60642,POINT (-87.657821 41.899935)
4,01/19/2020,01/25/2020,60641,10,2020-04-60641,POINT (-87.746791 41.946682)
4,01/19/2020,01/25/2020,60640,10,2020-04-60640,POINT (-87.662232 41.971888)
4,01/19/2020,01/25/2020,60639,10,2020-04-60639,POINT (-87.75531 41.920609)
4,01/19/2020,01/25/2020,60638,10,2020-04-60638,POINT (-87.771902 41.787032)
4,01/19/2020,01/25/2020,60637,10,2020-04-60637,POINT (-87.604053 41.780991)
4,01/19/2020,01/25/2020,60636,10,2020-04-60636,POINT (-87.668597 41.77599)
4,01/19/2020,01/25/2020,60634,10,2020-04-60634,POINT (-87.797373 41.944967)
4,01/19/2020,01/25/2020,60633,10,2020-04-60633,POINT (-87.556037 41.653147)
4,01/19/2020,01/25/2020,60632,10,2020-04-60632,POINT (-87.711251 41.810038)
4,01/19/2020,01/25/2020,60631,10,2020-04-60631,POINT (-87.813371 41.995019)
4,01/19/2020,01/25/2020,60630,10,2020-04-60630,POINT (-87.759611 41.971261)
4,01/19/2020,01/25/2020,60629,10,2020-04-60629,POINT (-87.711565 41.777061)
4,01/19/2020,01/25/2020,60628,10,2020-04-60628,POINT (-87.621537 41.694192)
4,01/19/2020,01/25/2020,60626,10,2020-04-60626,POINT (-87.669834 42.009469)
4,01/19/2020,01/25/2020,60625,10,2020-04-60625,POINT (-87.701816 41.971155)
4,01/19/2020,01/25/2020,60624,9,2020-04-60624,POINT (-87.722735 41.879417)
4,01/19/2020,01/25/2020,60623,10,2020-04-60623,POINT (-87.717446 41.850321)
4,01/19/2020,01/25/2020,60622,10,2020-04-60622,POINT (-87.681818 41.902762)
4,01/19/2020,01/25/2020,60621,10,2020-04-60621,POINT (-87.638812 41.776931)
4,01/19/2020,01/25/2020,60620,10,2020-04-60620,POINT (-87.651656 41.740873)
4,01/19/2020,01/25/2020,60619,10,2020-04-60619,POINT (-87.60569 41.744737)
4,01/19/2020,01/25/2020,60618,9,2020-04-60618,POINT (-87.703343 41.946699)
4,01/19/2020,01/25/2020,60617,10,2020-04-60617,POINT (-87.556897 41.721257)
4,01/19/2020,01/25/2020,60616,10,2020-04-60616,POINT (-87.629531 41.844869)
4,01/19/2020,01/25/2020,60615,10,2020-04-60615,POINT (-87.602725 41.801993)
4,01/19/2020,01/25/2020,60614,1,2020-04-60614,POINT (-87.652064 41.922605)
4,01/19/2020,01/25/2020,60613,9,2020-04-60613,POINT (-87.661343 41.953742)
4,01/19/2020,01/25/2020,60612,6,2020-04-60612,POINT (-87.687011 41.88004)
4,01/19/2020,01/25/2020,60611,7,2020-04-60611,POINT (-87.620291 41.894734)
4,01/19/2020,01/25/2020,60610,9,2020-04-60610,POINT (-87.63581 41.90455)
4,01/19/2020,01/25/2020,60609,10,2020-04-60609,POINT (-87.653382 41.812017)
4,01/19/2020,01/25/2020,60608,10,2020-04-60608,POINT (-87.670366 41.849879)
4,01/19/2020,01/25/2020,60607,10,2020-04-60607,POINT (-87.652727 41.876104)
4,01/19/2020,01/25/2020,60606,10,2020-04-60606,POINT (-87.63676 41.882634)
4,01/19/2020,01/25/2020,60605,10,2020-04-60605,POINT (-87.623449 41.867824)
4,01/19/2020,01/25/2020,60604,1,2020-04-60604,POINT (-87.629029 41.878153)
4,01/19/2020,01/25/2020,60603,1,2020-04-60603,POINT (-87.625473 41.880112)
4,01/19/2020,01/25/2020,60602,1,2020-04-60602,POINT (-87.628309 41.883136)
4,01/19/2020,01/25/2020,60601,5,2020-04-60601,POINT (-87.622844 41.886262)
3,01/12/2020,01/18/2020,60707,1,2020-03-60707,POINT (-87.808283 41.921777)
3,01/12/2020,01/18/2020,60666,1,2020-03-60666,POINT (-87.896371 41.979511)
3,01/12/2020,01/18/2020,60661,1,2020-03-60661,POINT (-87.644283 41.882786)
3,01/12/2020,01/18/2020,60660,8,2020-03-60660,POINT (-87.666362 41.991062)
3,01/12/2020,01/18/2020,60659,8,2020-03-60659,POINT (-87.703266 41.990803)
3,01/12/2020,01/18/2020,60657,10,2020-03-60657,POINT (-87.658216 41.939715)
3,01/12/2020,01/18/2020,60656,10,2020-03-60656,POINT (-87.817934 41.974566)
3,01/12/2020,01/18/2020,60655,10,2020-03-60655,POINT (-87.701434 41.696456)
3,01/12/2020,01/18/2020,60654,2,2020-03-60654,POINT (-87.636354 41.892485)
3,01/12/2020,01/18/2020,60653,10,2020-03-60653,POINT (-87.611244 41.819261)
3,01/12/2020,01/18/2020,60652,10,2020-03-60652,POINT (-87.714238 41.745398)
3,01/12/2020,01/18/2020,60651,10,2020-03-60651,POINT (-87.741017 41.901964)
3,01/12/2020,01/18/2020,60649,10,2020-03-60649,POINT (-87.571522 41.762202)
3,01/12/2020,01/18/2020,60647,10,2020-03-60647,POINT (-87.701101 41.921058)
3,01/12/2020,01/18/2020,60646,10,2020-03-60646,POINT (-87.761826 41.993931)
3,01/12/2020,01/18/2020,60645,7,2020-03-60645,POINT (-87.695049 42.008927)
3,01/12/2020,01/18/2020,60644,10,2020-03-60644,POINT (-87.756863 41.881113)
3,01/12/2020,01/18/2020,60643,10,2020-03-60643,POINT (-87.662381 41.700445)
3,01/12/2020,01/18/2020,60642,1,2020-03-60642,POINT (-87.657821 41.899935)
3,01/12/2020,01/18/2020,60641,10,2020-03-60641,POINT (-87.746791 41.946682)
3,01/12/2020,01/18/2020,60640,8,2020-03-60640,POINT (-87.662232 41.971888)
3,01/12/2020,01/18/2020,60639,10,2020-03-60639,POINT (-87.75531 41.920609)
3,01/12/2020,01/18/2020,60638,10,2020-03-60638,POINT (-87.771902 41.787032)
3,01/12/2020,01/18/2020,60637,10,2020-03-60637,POINT (-87.604053 41.780991)
3,01/12/2020,01/18/2020,60636,10,2020-03-60636,POINT (-87.668597 41.77599)
3,01/12/2020,01/18/2020,60634,10,2020-03-60634,POINT (-87.797373 41.944967)
3,01/12/2020,01/18/2020,60633,10,2020-03-60633,POINT (-87.556037 41.653147)
3,01/12/2020,01/18/2020,60632,10,2020-03-60632,POINT (-87.711251 41.810038)
3,01/12/2020,01/18/2020,60631,8,2020-03-60631,POINT (-87.813371 41.995019)
3,01/12/2020,01/18/2020,60630,10,2020-03-60630,POINT (-87.759611 41.971261)
3,01/12/2020,01/18/2020,60629,10,2020-03-60629,POINT (-87.711565 41.777061)
3,01/12/2020,01/18/2020,60628,10,2020-03-60628,POINT (-87.621537 41.694192)
3,01/12/2020,01/18/2020,60626,8,2020-03-60626,POINT (-87.669834 42.009469)
3,01/12/2020,01/18/2020,60625,10,2020-03-60625,POINT (-87.701816 41.971155)
3,01/12/2020,01/18/2020,60624,10,2020-03-60624,POINT (-87.722735 41.879417)
3,01/12/2020,01/18/2020,60623,10,2020-03-60623,POINT (-87.717446 41.850321)
3,01/12/2020,01/18/2020,60622,10,2020-03-60622,POINT (-87.681818 41.902762)
3,01/12/2020,01/18/2020,60621,10,2020-03-60621,POINT (-87.638812 41.776931)
3,01/12/2020,01/18/2020,60620,10,2020-03-60620,POINT (-87.651656 41.740873)
3,01/12/2020,01/18/2020,60619,10,2020-03-60619,POINT (-87.60569 41.744737)
3,01/12/2020,01/18/2020,60618,10,2020-03-60618,POINT (-87.703343 41.946699)
3,01/12/2020,01/18/2020,60617,10,2020-03-60617,POINT (-87.556897 41.721257)
3,01/12/2020,01/18/2020,60616,10,2020-03-60616,POINT (-87.629531 41.844869)
3,01/12/2020,01/18/2020,60615,10,2020-03-60615,POINT (-87.602725 41.801993)
3,01/12/2020,01/18/2020,60614,4,2020-03-60614,POINT (-87.652064 41.922605)
3,01/12/2020,01/18/2020,60613,10,2020-03-60613,POINT (-87.661343 41.953742)
3,01/12/2020,01/18/2020,60612,8,2020-03-60612,POINT (-87.687011 41.88004)
3,01/12/2020,01/18/2020,60611,8,2020-03-60611,POINT (-87.620291 41.894734)
3,01/12/2020,01/18/2020,60610,6,2020-03-60610,POINT (-87.63581 41.90455)
3,01/12/2020,01/18/2020,60609,10,2020-03-60609,POINT (-87.653382 41.812017)
3,01/12/2020,01/18/2020,60608,10,2020-03-60608,POINT (-87.670366 41.849879)
3,01/12/2020,01/18/2020,60607,10,2020-03-60607,POINT (-87.652727 41.876104)
3,01/12/2020,01/18/2020,60606,7,2020-03-60606,POINT (-87.63676 41.882634)
3,01/12/2020,01/18/2020,60605,1,2020-03-60605,POINT (-87.623449 41.867824)
3,01/12/2020,01/18/2020,60604,10,2020-03-60604,POINT (-87.629029 41.878153)
3,01/12/2020,01/18/2020,60603,1,2020-03-60603,POINT (-87.625473 41.880112)
3,01/12/2020,01/18/2020,60602,1,2020-03-60602,POINT (-87.628309 41.883136)
3,01/12/2020,01/18/2020,60601,5,2020-03-60601,POINT (-87.622844 41.886262)
2,01/05/2020,01/11/2020,60707,1,2020-02-60707,POINT (-87.808283 41.921777)
2,01/05/2020,01/11/2020,60666,1,2020-02-60666,POINT (-87.896371 41.979511)
2,01/05/2020,01/11/2020,60661,10,2020-02-60661,POINT (-87.644283 41.882786)
2,01/05/2020,01/11/2020,60660,8,2020-02-60660,POINT (-87.666362 41.991062)
2,01/05/2020,01/11/2020,60659,10,2020-02-60659,POINT (-87.703266 41.990803)
2,01/05/2020,01/11/2020,60657,8,2020-02-60657,POINT (-87.658216 41.939715)
2,01/05/2020,01/11/2020,60656,10,2020-02-60656,POINT (-87.817934 41.974566)
2,01/05/2020,01/11/2020,60655,10,2020-02-60655,POINT (-87.701434 41.696456)
2,01/05/2020,01/11/2020,60654,10,2020-02-60654,POINT (-87.636354 41.892485)
2,01/05/2020,01/11/2020,60653,10,2020-02-60653,POINT (-87.611244 41.819261)
2,01/05/2020,01/11/2020,60652,10,2020-02-60652,POINT (-87.714238 41.745398)
2,01/05/2020,01/11/2020,60651,10,2020-02-60651,POINT (-87.741017 41.901964)
2,01/05/2020,01/11/2020,60649,10,2020-02-60649,POINT (-87.571522 41.762202)
2,01/05/2020,01/11/2020,60647,9,2020-02-60647,POINT (-87.701101 41.921058)
2,01/05/2020,01/11/2020,60646,10,2020-02-60646,POINT (-87.761826 41.993931)
2,01/05/2020,01/11/2020,60645,10,2020-02-60645,POINT (-87.695049 42.008927)
2,01/05/2020,01/11/2020,60644,10,2020-02-60644,POINT (-87.756863 41.881113)
2,01/05/2020,01/11/2020,60643,10,2020-02-60643,POINT (-87.662381 41.700445)
2,01/05/2020,01/11/2020,60642,10,2020-02-60642,POINT (-87.657821 41.899935)
2,01/05/2020,01/11/2020,60641,10,2020-02-60641,POINT (-87.746791 41.946682)
2,01/05/2020,01/11/2020,60640,8,2020-02-60640,POINT (-87.662232 41.971888)
2,01/05/2020,01/11/2020,60639,10,2020-02-60639,POINT (-87.75531 41.920609)
2,01/05/2020,01/11/2020,60638,10,2020-02-60638,POINT (-87.771902 41.787032)
2,01/05/2020,01/11/2020,60637,10,2020-02-60637,POINT (-87.604053 41.780991)
2,01/05/2020,01/11/2020,60636,10,2020-02-60636,POINT (-87.668597 41.77599)
2,01/05/2020,01/11/2020,60634,10,2020-02-60634,POINT (-87.797373 41.944967)
2,01/05/2020,01/11/2020,60633,10,2020-02-60633,POINT (-87.556037 41.653147)
2,01/05/2020,01/11/2020,60632,10,2020-02-60632,POINT (-87.711251 41.810038)
2,01/05/2020,01/11/2020,60631,10,2020-02-60631,POINT (-87.813371 41.995019)
2,01/05/2020,01/11/2020,60630,9,2020-02-60630,POINT (-87.759611 41.971261)
2,01/05/2020,01/11/2020,60629,10,2020-02-60629,POINT (-87.711565 41.777061)
2,01/05/2020,01/11/2020,60628,10,2020-02-60628,POINT (-87.621537 41.694192)
2,01/05/2020,01/11/2020,60626,10,2020-02-60626,POINT (-87.669834 42.009469)
2,01/05/2020,01/11/2020,60625,9,2020-02-60625,POINT (-87.701816 41.971155)
2,01/05/2020,01/11/2020,60624,10,2020-02-60624,POINT (-87.722735 41.879417)
2,01/05/2020,01/11/2020,60623,10,2020-02-60623,POINT (-87.717446 41.850321)
2,01/05/2020,01/11/2020,60622,10,2020-02-60622,POINT (-87.681818 41.902762)
2,01/05/2020,01/11/2020,60621,10,2020-02-60621,POINT (-87.638812 41.776931)
2,01/05/2020,01/11/2020,60620,10,2020-02-60620,POINT (-87.651656 41.740873)
2,01/05/2020,01/11/2020,60619,10,2020-02-60619,POINT (-87.60569 41.744737)
2,01/05/2020,01/11/2020,60618,10,2020-02-60618,POINT (-87.703343 41.946699)
2,01/05/2020,01/11/2020,60617,10,2020-02-60617,POINT (-87.556897 41.721257)
2,01/05/2020,01/11/2020,60616,10,2020-02-60616,POINT (-87.629531 41.844869)
2,01/05/2020,01/11/2020,60615,10,2020-02-60615,POINT (-87.602725 41.801993)
2,01/05/2020,01/11/2020,60614,3,2020-02-60614,POINT (-87.652064 41.922605)
2,01/05/2020,01/11/2020,60613,10,2020-02-60613,POINT (-87.661343 41.953742)
2,01/05/2020,01/11/2020,60612,8,2020-02-60612,POINT (-87.687011 41.88004)
2,01/05/2020,01/11/2020,60611,1,2020-02-60611,POINT (-87.620291 41.894734)
2,01/05/2020,01/11/2020,60610,7,2020-02-60610,POINT (-87.63581 41.90455)
2,01/05/2020,01/11/2020,60609,10,2020-02-60609,POINT (-87.653382 41.812017)
2,01/05/2020,01/11/2020,60608,10,2020-02-60608,POINT (-87.670366 41.849879)
2,01/05/2020,01/11/2020,60607,10,2020-02-60607,POINT (-87.652727 41.876104)
2,01/05/2020,01/11/2020,60606,10,2020-02-60606,POINT (-87.63676 41.882634)
2,01/05/2020,01/11/2020,60605,8,2020-02-60605,POINT (-87.623449 41.867824)
2,01/05/2020,01/11/2020,60604,10,2020-02-60604,POINT (-87.629029 41.878153)
2,01/05/2020,01/11/2020,60603,1,2020-02-60603,POINT (-87.625473 41.880112)
2,01/05/2020,01/11/2020,60602,1,2020-02-60602,POINT (-87.628309 41.883136)
2,01/05/2020,01/11/2020,60601,10,2020-02-60601,POINT (-87.622844 41.886262)
1,12/29/2019,01/04/2020,60707,1,2020-01-60707,POINT (-87.808283 41.921777)
1,12/29/2019,01/04/2020,60666,1,2020-01-60666,POINT (-87.896371 41.979511)
1,12/29/2019,01/04/2020,60661,1,2020-01-60661,POINT (-87.644283 41.882786)
1,12/29/2019,01/04/2020,60660,10,2020-01-60660,POINT (-87.666362 41.991062)
1,12/29/2019,01/04/2020,60659,10,2020-01-60659,POINT (-87.703266 41.990803)
1,12/29/2019,01/04/2020,60657,7,2020-01-60657,POINT (-87.658216 41.939715)
1,12/29/2019,01/04/2020,60656,10,2020-01-60656,POINT (-87.817934 41.974566)
1,12/29/2019,01/04/2020,60655,5,2020-01-60655,POINT (-87.701434 41.696456)
1,12/29/2019,01/04/2020,60654,2,2020-01-60654,POINT (-87.636354 41.892485)
1,12/29/2019,01/04/2020,60653,10,2020-01-60653,POINT (-87.611244 41.819261)
1,12/29/2019,01/04/2020,60652,10,2020-01-60652,POINT (-87.714238 41.745398)
1,12/29/2019,01/04/2020,60651,10,2020-01-60651,POINT (-87.741017 41.901964)
1,12/29/2019,01/04/2020,60649,10,2020-01-60649,POINT (-87.571522 41.762202)
1,12/29/2019,01/04/2020,60647,10,2020-01-60647,POINT (-87.701101 41.921058)
1,12/29/2019,01/04/2020,60646,10,2020-01-60646,POINT (-87.761826 41.993931)
1,12/29/2019,01/04/2020,60645,10,2020-01-60645,POINT (-87.695049 42.008927)
1,12/29/2019,01/04/2020,60644,10,2020-01-60644,POINT (-87.756863 41.881113)
1,12/29/2019,01/04/2020,60643,10,2020-01-60643,POINT (-87.662381 41.700445)
1,12/29/2019,01/04/2020,60642,2,2020-01-60642,POINT (-87.657821 41.899935)
1,12/29/2019,01/04/2020,60641,10,2020-01-60641,POINT (-87.746791 41.946682)
1,12/29/2019,01/04/2020,60640,6,2020-01-60640,POINT (-87.662232 41.971888)
1,12/29/2019,01/04/2020,60639,10,2020-01-60639,POINT (-87.75531 41.920609)
1,12/29/2019,01/04/2020,60638,10,2020-01-60638,POINT (-87.771902 41.787032)
1,12/29/2019,01/04/2020,60637,10,2020-01-60637,POINT (-87.604053 41.780991)
1,12/29/2019,01/04/2020,60636,10,2020-01-60636,POINT (-87.668597 41.77599)
1,12/29/2019,01/04/2020,60634,10,2020-01-60634,POINT (-87.797373 41.944967)
1,12/29/2019,01/04/2020,60633,10,2020-01-60633,POINT (-87.556037 41.653147)
1,12/29/2019,01/04/2020,60632,10,2020-01-60632,POINT (-87.711251 41.810038)
1,12/29/2019,01/04/2020,60631,10,2020-01-60631,POINT (-87.813371 41.995019)
1,12/29/2019,01/04/2020,60630,10,2020-01-60630,POINT (-87.759611 41.971261)
1,12/29/2019,01/04/2020,60629,10,2020-01-60629,POINT (-87.711565 41.777061)
1,12/29/2019,01/04/2020,60628,10,2020-01-60628,POINT (-87.621537 41.694192)
1,12/29/2019,01/04/2020,60626,10,2020-01-60626,POINT (-87.669834 42.009469)
1,12/29/2019,01/04/2020,60625,10,2020-01-60625,POINT (-87.701816 41.971155)
1,12/29/2019,01/04/2020,60624,10,2020-01-60624,POINT (-87.722735 41.879417)
1,12/29/2019,01/04/2020,60623,10,2020-01-60623,POINT (-87.717446 41.850321)
1,12/29/2019,01/04/2020,60622,9,2020-01-60622,POINT (-87.681818 41.902762)
1,12/29/2019,01/04/2020,60621,10,2020-01-60621,POINT (-87.638812 41.776931)
1,12/29/2019,01/04/2020,60620,10,2020-01-60620,POINT (-87.651656 41.740873)
1,12/29/2019,01/04/2020,60619,10,2020-01-60619,POINT (-87.60569 41.744737)
1,12/29/2019,01/04/2020,60618,10,2020-01-60618,POINT (-87.703343 41.946699)
1,12/29/2019,01/04/2020,60617,10,2020-01-60617,POINT (-87.556897 41.721257)
1,12/29/2019,01/04/2020,60616,10,2020-01-60616,POINT (-87.629531 41.844869)
1,12/29/2019,01/04/2020,60615,10,2020-01-60615,POINT (-87.602725 41.801993)
1,12/29/2019,01/04/2020,60614,1,2020-01-60614,POINT (-87.652064 41.922605)
1,12/29/2019,01/04/2020,60613,10,2020-01-60613,POINT (-87.661343 41.953742)
1,12/29/2019,01/04/2020,60612,5,2020-01-60612,POINT (-87.687011 41.88004)
1,12/29/2019,01/04/2020,60611,3,2020-01-60611,POINT (-87.620291 41.894734)
1,12/29/2019,01/04/2020,60610,10,2020-01-60610,POINT (-87.63581 41.90455)
1,12/29/2019,01/04/2020,60609,10,2020-01-60609,POINT (-87.653382 41.812017)
1,12/29/2019,01/04/2020,60608,10,2020-01-60608,POINT (-87.670366 41.849879)
1,12/29/2019,01/04/2020,60607,8,2020-01-60607,POINT (-87.652727 41.876104)
1,12/29/2019,01/04/2020,60606,10,2020-01-60606,POINT (-87.63676 41.882634)
1,12/29/2019,01/04/2020,60605,1,2020-01-60605,POINT (-87.623449 41.867824)
1,12/29/2019,01/04/2020,60604,1,2020-01-60604,POINT (-87.629029 41.878153)
1,12/29/2019,01/04/2020,60603,1,2020-01-60603,POINT (-87.625473 41.880112)
1,12/29/2019,01/04/2020,60602,1,2020-01-60602,POINT (-87.628309 41.883136)
1,12/29/2019,01/04/2020,60601,7,2020-01-60601,POINT (-87.622844 41.886262)
52,12/22/2019,12/28/2019,60707,1,2019-52-60707,POINT (-87.808283 41.921777)
52,12/22/2019,12/28/2019,60666,1,2019-52-60666,POINT (-87.896371 41.979511)
52,12/22/2019,12/28/2019,60661,10,2019-52-60661,POINT (-87.644283 41.882786)
52,12/22/2019,12/28/2019,60660,7,2019-52-60660,POINT (-87.666362 41.991062)
52,12/22/2019,12/28/2019,60659,10,2019-52-60659,POINT (-87.703266 41.990803)
52,12/22/2019,12/28/2019,60657,10,2019-52-60657,POINT (-87.658216 41.939715)
52,12/22/2019,12/28/2019,60656,10,2019-52-60656,POINT (-87.817934 41.974566)
52,12/22/2019,12/28/2019,60655,10,2019-52-60655,POINT (-87.701434 41.696456)
52,12/22/2019,12/28/2019,60654,6,2019-52-60654,POINT (-87.636354 41.892485)
52,12/22/2019,12/28/2019,60653,10,2019-52-60653,POINT (-87.611244 41.819261)
52,12/22/2019,12/28/2019,60652,10,2019-52-60652,POINT (-87.714238 41.745398)
52,12/22/2019,12/28/2019,60651,10,2019-52-60651,POINT (-87.741017 41.901964)
52,12/22/2019,12/28/2019,60649,10,2019-52-60649,POINT (-87.571522 41.762202)
52,12/22/2019,12/28/2019,60647,10,2019-52-60647,POINT (-87.701101 41.921058)
52,12/22/2019,12/28/2019,60646,10,2019-52-60646,POINT (-87.761826 41.993931)
52,12/22/2019,12/28/2019,60645,10,2019-52-60645,POINT (-87.695049 42.008927)
52,12/22/2019,12/28/2019,60644,10,2019-52-60644,POINT (-87.756863 41.881113)
52,12/22/2019,12/28/2019,60643,10,2019-52-60643,POINT (-87.662381 41.700445)
52,12/22/2019,12/28/2019,60642,2,2019-52-60642,POINT (-87.657821 41.899935)
52,12/22/2019,12/28/2019,60641,10,2019-52-60641,POINT (-87.746791 41.946682)
52,12/22/2019,12/28/2019,60640,7,2019-52-60640,POINT (-87.662232 41.971888)
52,12/22/2019,12/28/2019,60639,10,2019-52-60639,POINT (-87.75531 41.920609)
52,12/22/2019,12/28/2019,60638,10,2019-52-60638,POINT (-87.771902 41.787032)
52,12/22/2019,12/28/2019,60637,10,2019-52-60637,POINT (-87.604053 41.780991)
52,12/22/2019,12/28/2019,60636,10,2019-52-60636,POINT (-87.668597 41.77599)
52,12/22/2019,12/28/2019,60634,10,2019-52-60634,POINT (-87.797373 41.944967)
52,12/22/2019,12/28/2019,60633,10,2019-52-60633,POINT (-87.556037 41.653147)
52,12/22/2019,12/28/2019,60632,10,2019-52-60632,POINT (-87.711251 41.810038)
52,12/22/2019,12/28/2019,60631,10,2019-52-60631,POINT (-87.813371 41.995019)
52,12/22/2019,12/28/2019,60630,10,2019-52-60630,POINT (-87.759611 41.971261)
52,12/22/2019,12/28/2019,60629,10,2019-52-60629,POINT (-87.711565 41.777061)
52,12/22/2019,12/28/2019,60628,10,2019-52-60628,POINT (-87.621537 41.694192)
52,12/22/2019,12/28/2019,60626,10,2019-52-60626,POINT (-87.669834 42.009469)
52,12/22/2019,12/28/2019,60625,10,2019-52-60625,POINT (-87.701816 41.971155)
52,12/22/2019,12/28/2019,60624,10,2019-52-60624,POINT (-87.722735 41.879417)
52,12/22/2019,12/28/2019,60623,10,2019-52-60623,POINT (-87.717446 41.850321)
52,12/22/2019,12/28/2019,60622,6,2019-52-60622,POINT (-87.681818 41.902762)
52,12/22/2019,12/28/2019,60621,10,2019-52-60621,POINT (-87.638812 41.776931)
52,12/22/2019,12/28/2019,60620,10,2019-52-60620,POINT (-87.651656 41.740873)
52,12/22/2019,12/28/2019,60619,10,2019-52-60619,POINT (-87.60569 41.744737)
52,12/22/2019,12/28/2019,60618,10,2019-52-60618,POINT (-87.703343 41.946699)
52,12/22/2019,12/28/2019,60617,10,2019-52-60617,POINT (-87.556897 41.721257)
52,12/22/2019,12/28/2019,60616,10,2019-52-60616,POINT (-87.629531 41.844869)
52,12/22/2019,12/28/2019,60615,10,2019-52-60615,POINT (-87.602725 41.801993)
52,12/22/2019,12/28/2019,60614,4,2019-52-60614,POINT (-87.652064 41.922605)
52,12/22/2019,12/28/2019,60613,10,2019-52-60613,POINT (-87.661343 41.953742)
52,12/22/2019,12/28/2019,60612,10,2019-52-60612,POINT (-87.687011 41.88004)
52,12/22/2019,12/28/2019,60611,3,2019-52-60611,POINT (-87.620291 41.894734)
52,12/22/2019,12/28/2019,60610,8,2019-52-60610,POINT (-87.63581 41.90455)
52,12/22/2019,12/28/2019,60609,10,2019-52-60609,POINT (-87.653382 41.812017)
52,12/22/2019,12/28/2019,60608,10,2019-52-60608,POINT (-87.670366 41.849879)
52,12/22/2019,12/28/2019,60607,10,2019-52-60607,POINT (-87.652727 41.876104)
52,12/22/2019,12/28/2019,60606,10,2019-52-60606,POINT (-87.63676 41.882634)
52,12/22/2019,12/28/2019,60605,8,2019-52-60605,POINT (-87.623449 41.867824)
52,12/22/2019,12/28/2019,60604,1,2019-52-60604,POINT (-87.629029 41.878153)
52,12/22/2019,12/28/2019,60603,1,2019-52-60603,POINT (-87.625473 41.880112)
52,12/22/2019,12/28/2019,60602,1,2019-52-60602,POINT (-87.628309 41.883136)
52,12/22/2019,12/28/2019,60601,5,2019-52-60601,POINT (-87.622844 41.886262)
51,12/15/2019,12/21/2019,60707,1,2019-51-60707,POINT (-87.808283 41.921777)
51,12/15/2019,12/21/2019,60666,1,2019-51-60666,POINT (-87.896371 41.979511)
51,12/15/2019,12/21/2019,60661,1,2019-51-60661,POINT (-87.644283 41.882786)
51,12/15/2019,12/21/2019,60660,9,2019-51-60660,POINT (-87.666362 41.991062)
51,12/15/2019,12/21/2019,60659,10,2019-51-60659,POINT (-87.703266 41.990803)
51,12/15/2019,12/21/2019,60657,10,2019-51-60657,POINT (-87.658216 41.939715)
51,12/15/2019,12/21/2019,60656,10,2019-51-60656,POINT (-87.817934 41.974566)
51,12/15/2019,12/21/2019,60655,10,2019-51-60655,POINT (-87.701434 41.696456)
51,12/15/2019,12/21/2019,60654,2,2019-51-60654,POINT (-87.636354 41.892485)
51,12/15/2019,12/21/2019,60653,10,2019-51-60653,POINT (-87.611244 41.819261)
51,12/15/2019,12/21/2019,60652,10,2019-51-60652,POINT (-87.714238 41.745398)
51,12/15/2019,12/21/2019,60651,9,2019-51-60651,POINT (-87.741017 41.901964)
51,12/15/2019,12/21/2019,60649,10,2019-51-60649,POINT (-87.571522 41.762202)
51,12/15/2019,12/21/2019,60647,3,2019-51-60647,POINT (-87.701101 41.921058)
